nohup: ignoring input
wandb: Currently logged in as: tihuahu (tihuahu-nus). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/xulei/xulei/dataset-distillation/Epilepsy/wandb/run-20250531_230251-qbyx6vyg
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run CrossPatientValidation
wandb: ⭐️ View project at https://wandb.ai/tihuahu-nus/seizure-prediction
wandb: 🚀 View run at https://wandb.ai/tihuahu-nus/seizure-prediction/runs/qbyx6vyg

🔍 正在处理文件: data/features/chb01/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.5219 | Train Acc: 0.7877 | Val Acc: 0.9499
Epoch 5/40 | Loss: 0.4822 | Train Acc: 0.8260 | Val Acc: 0.9205
Epoch 6/40 | Loss: 0.4804 | Train Acc: 0.8270 | Val Acc: 0.9192
Epoch 7/40 | Loss: 0.4762 | Train Acc: 0.8321 | Val Acc: 0.9174
Epoch 8/40 | Loss: 0.4754 | Train Acc: 0.8334 | Val Acc: 0.9192
Epoch 9/40 | Loss: 0.4766 | Train Acc: 0.8317 | Val Acc: 0.9251
Epoch 10/40 | Loss: 0.4713 | Train Acc: 0.8366 | Val Acc: 0.9273
Epoch 11/40 | Loss: 0.4763 | Train Acc: 0.8323 | Val Acc: 0.9260
Epoch 12/40 | Loss: 0.4718 | Train Acc: 0.8344 | Val Acc: 0.9260
Epoch 13/40 | Loss: 0.4693 | Train Acc: 0.8401 | Val Acc: 0.9260
Epoch 14/40 | Loss: 0.4706 | Train Acc: 0.8372 | Val Acc: 0.9255
Epoch 15/40 | Loss: 0.4714 | Train Acc: 0.8365 | Val Acc: 0.9255
Epoch 16/40 | Loss: 0.4690 | Train Acc: 0.8388 | Val Acc: 0.9260
Epoch 17/40 | Loss: 0.4699 | Train Acc: 0.8384 | Val Acc: 0.9278
Epoch 18/40 | Loss: 0.4711 | Train Acc: 0.8354 | Val Acc: 0.9260
Epoch 19/40 | Loss: 0.4662 | Train Acc: 0.8430 | Val Acc: 0.9255
Epoch 20/40 | Loss: 0.4714 | Train Acc: 0.8354 | Val Acc: 0.9255
Epoch 21/40 | Loss: 0.4670 | Train Acc: 0.8415 | Val Acc: 0.9255
Epoch 22/40 | Loss: 0.4682 | Train Acc: 0.8406 | Val Acc: 0.9260
Epoch 23/40 | Loss: 0.4712 | Train Acc: 0.8380 | Val Acc: 0.9255
Epoch 24/40 | Loss: 0.4674 | Train Acc: 0.8398 | Val Acc: 0.9264
Epoch 25/40 | Loss: 0.4682 | Train Acc: 0.8422 | Val Acc: 0.9264
Epoch 26/40 | Loss: 0.4662 | Train Acc: 0.8422 | Val Acc: 0.9264
Epoch 27/40 | Loss: 0.4712 | Train Acc: 0.8370 | Val Acc: 0.9260
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.5804 | Train Acc: 0.7209 | Val Acc: 0.8352
Epoch 2/40 | Loss: 0.5148 | Train Acc: 0.7910 | Val Acc: 0.9115
Epoch 3/40 | Loss: 0.5000 | Train Acc: 0.8054 | Val Acc: 0.9065
Epoch 4/40 | Loss: 0.4923 | Train Acc: 0.8115 | Val Acc: 0.9074
Epoch 5/40 | Loss: 0.4858 | Train Acc: 0.8219 | Val Acc: 0.9196
Epoch 6/40 | Loss: 0.4788 | Train Acc: 0.8289 | Val Acc: 0.9151
Epoch 7/40 | Loss: 0.4775 | Train Acc: 0.8298 | Val Acc: 0.9142
Epoch 8/40 | Loss: 0.4785 | Train Acc: 0.8293 | Val Acc: 0.9129
Epoch 9/40 | Loss: 0.4780 | Train Acc: 0.8295 | Val Acc: 0.9205
Epoch 10/40 | Loss: 0.4765 | Train Acc: 0.8298 | Val Acc: 0.9187
Epoch 11/40 | Loss: 0.4745 | Train Acc: 0.8344 | Val Acc: 0.9147
Epoch 12/40 | Loss: 0.4698 | Train Acc: 0.8370 | Val Acc: 0.9169
Epoch 13/40 | Loss: 0.4703 | Train Acc: 0.8395 | Val Acc: 0.9183
Epoch 14/40 | Loss: 0.4722 | Train Acc: 0.8357 | Val Acc: 0.9174
Epoch 15/40 | Loss: 0.4689 | Train Acc: 0.8406 | Val Acc: 0.9210
Epoch 16/40 | Loss: 0.4739 | Train Acc: 0.8342 | Val Acc: 0.9142
Epoch 17/40 | Loss: 0.4692 | Train Acc: 0.8411 | Val Acc: 0.9205
Epoch 18/40 | Loss: 0.4690 | Train Acc: 0.8391 | Val Acc: 0.9192
Epoch 19/40 | Loss: 0.4702 | Train Acc: 0.8377 | Val Acc: 0.9192
Epoch 20/40 | Loss: 0.4685 | Train Acc: 0.8394 | Val Acc: 0.9174
Epoch 21/40 | Loss: 0.4688 | Train Acc: 0.8393 | Val Acc: 0.9160
Epoch 22/40 | Loss: 0.4688 | Train Acc: 0.8391 | Val Acc: 0.9156
Epoch 23/40 | Loss: 0.4689 | Train Acc: 0.8387 | Val Acc: 0.9174
Epoch 24/40 | Loss: 0.4724 | Train Acc: 0.8354 | Val Acc: 0.9129
Epoch 25/40 | Loss: 0.4652 | Train Acc: 0.8448 | Val Acc: 0.9151
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.5811 | Train Acc: 0.7198 | Val Acc: 0.9025
Epoch 2/40 | Loss: 0.5052 | Train Acc: 0.8014 | Val Acc: 0.9052
Epoch 3/40 | Loss: 0.4879 | Train Acc: 0.8209 | Val Acc: 0.8953
Epoch 4/40 | Loss: 0.4807 | Train Acc: 0.8260 | Val Acc: 0.9016
Epoch 5/40 | Loss: 0.4799 | Train Acc: 0.8262 | Val Acc: 0.8763
Epoch 6/40 | Loss: 0.4758 | Train Acc: 0.8322 | Val Acc: 0.9115
Epoch 7/40 | Loss: 0.4757 | Train Acc: 0.8309 | Val Acc: 0.9147
Epoch 8/40 | Loss: 0.4699 | Train Acc: 0.8383 | Val Acc: 0.9138
Epoch 9/40 | Loss: 0.4738 | Train Acc: 0.8351 | Val Acc: 0.9142
Epoch 10/40 | Loss: 0.4652 | Train Acc: 0.8420 | Val Acc: 0.9169
Epoch 11/40 | Loss: 0.4697 | Train Acc: 0.8371 | Val Acc: 0.9160
Epoch 12/40 | Loss: 0.4712 | Train Acc: 0.8371 | Val Acc: 0.9174
Epoch 13/40 | Loss: 0.4692 | Train Acc: 0.8394 | Val Acc: 0.9178
Epoch 14/40 | Loss: 0.4710 | Train Acc: 0.8350 | Val Acc: 0.9178
Epoch 15/40 | Loss: 0.4661 | Train Acc: 0.8445 | Val Acc: 0.9165
Epoch 16/40 | Loss: 0.4638 | Train Acc: 0.8429 | Val Acc: 0.9133
Epoch 17/40 | Loss: 0.4645 | Train Acc: 0.8418 | Val Acc: 0.9160
Epoch 18/40 | Loss: 0.4663 | Train Acc: 0.8421 | Val Acc: 0.9156
Epoch 19/40 | Loss: 0.4670 | Train Acc: 0.8403 | Val Acc: 0.9169
Epoch 20/40 | Loss: 0.4643 | Train Acc: 0.8429 | Val Acc: 0.9183
Epoch 21/40 | Loss: 0.4657 | Train Acc: 0.8432 | Val Acc: 0.9183
Epoch 22/40 | Loss: 0.4627 | Train Acc: 0.8460 | Val Acc: 0.9183
Epoch 23/40 | Loss: 0.4628 | Train Acc: 0.8455 | Val Acc: 0.9183
Epoch 24/40 | Loss: 0.4633 | Train Acc: 0.8451 | Val Acc: 0.9187
Epoch 25/40 | Loss: 0.4639 | Train Acc: 0.8450 | Val Acc: 0.9187
Epoch 26/40 | Loss: 0.4665 | Train Acc: 0.8423 | Val Acc: 0.9187
Epoch 27/40 | Loss: 0.4614 | Train Acc: 0.8475 | Val Acc: 0.9196
Epoch 28/40 | Loss: 0.4624 | Train Acc: 0.8455 | Val Acc: 0.9187
Epoch 29/40 | Loss: 0.4672 | Train Acc: 0.8411 | Val Acc: 0.9183
Epoch 30/40 | Loss: 0.4615 | Train Acc: 0.8479 | Val Acc: 0.9183
Epoch 31/40 | Loss: 0.4638 | Train Acc: 0.8433 | Val Acc: 0.9187
Epoch 32/40 | Loss: 0.4627 | Train Acc: 0.8466 | Val Acc: 0.9192
Epoch 33/40 | Loss: 0.4626 | Train Acc: 0.8460 | Val Acc: 0.9187
Epoch 34/40 | Loss: 0.4625 | Train Acc: 0.8448 | Val Acc: 0.9187
Epoch 35/40 | Loss: 0.4645 | Train Acc: 0.8445 | Val Acc: 0.9196
Epoch 36/40 | Loss: 0.4616 | Train Acc: 0.8484 | Val Acc: 0.9196
Epoch 37/40 | Loss: 0.4653 | Train Acc: 0.8439 | Val Acc: 0.9187
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb04/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.6371 | Train Acc: 0.6432 | Val Acc: 0.8145
Epoch 2/40 | Loss: 0.5737 | Train Acc: 0.7206 | Val Acc: 0.8374
Epoch 3/40 | Loss: 0.5508 | Train Acc: 0.7415 | Val Acc: 0.9020
Epoch 4/40 | Loss: 0.5356 | Train Acc: 0.7592 | Val Acc: 0.8992
Epoch 5/40 | Loss: 0.5285 | Train Acc: 0.7745 | Val Acc: 0.8853
Epoch 6/40 | Loss: 0.5188 | Train Acc: 0.7821 | Val Acc: 0.8812
Epoch 7/40 | Loss: 0.5212 | Train Acc: 0.7783 | Val Acc: 0.8944
Epoch 8/40 | Loss: 0.5148 | Train Acc: 0.7837 | Val Acc: 0.8839
Epoch 9/40 | Loss: 0.5113 | Train Acc: 0.7889 | Val Acc: 0.8909
Epoch 10/40 | Loss: 0.5158 | Train Acc: 0.7851 | Val Acc: 0.8923
Epoch 11/40 | Loss: 0.5137 | Train Acc: 0.7844 | Val Acc: 0.8944
Epoch 12/40 | Loss: 0.5117 | Train Acc: 0.7847 | Val Acc: 0.8902
Epoch 13/40 | Loss: 0.5120 | Train Acc: 0.7867 | Val Acc: 0.8978
🛑 Early stopping triggered.

📂 Fold 2/5
Epoch 1/40 | Loss: 0.6279 | Train Acc: 0.6468 | Val Acc: 0.8256
Epoch 2/40 | Loss: 0.5537 | Train Acc: 0.7469 | Val Acc: 0.8784
Epoch 3/40 | Loss: 0.5352 | Train Acc: 0.7616 | Val Acc: 0.8548
Epoch 4/40 | Loss: 0.5286 | Train Acc: 0.7708 | Val Acc: 0.8694
Epoch 5/40 | Loss: 0.5209 | Train Acc: 0.7806 | Val Acc: 0.8784
Epoch 6/40 | Loss: 0.5163 | Train Acc: 0.7865 | Val Acc: 0.8749
Epoch 7/40 | Loss: 0.5170 | Train Acc: 0.7874 | Val Acc: 0.8756
Epoch 8/40 | Loss: 0.5157 | Train Acc: 0.7849 | Val Acc: 0.8777
Epoch 9/40 | Loss: 0.5165 | Train Acc: 0.7842 | Val Acc: 0.8652
Epoch 10/40 | Loss: 0.5141 | Train Acc: 0.7851 | Val Acc: 0.8694
Epoch 11/40 | Loss: 0.5117 | Train Acc: 0.7891 | Val Acc: 0.8784
Epoch 12/40 | Loss: 0.5131 | Train Acc: 0.7867 | Val Acc: 0.8791
Epoch 13/40 | Loss: 0.5095 | Train Acc: 0.7936 | Val Acc: 0.8749
Epoch 14/40 | Loss: 0.5082 | Train Acc: 0.7919 | Val Acc: 0.8666
Epoch 15/40 | Loss: 0.5090 | Train Acc: 0.7915 | Val Acc: 0.8839
Epoch 16/40 | Loss: 0.5083 | Train Acc: 0.7908 | Val Acc: 0.8763
Epoch 17/40 | Loss: 0.5088 | Train Acc: 0.7974 | Val Acc: 0.8749
Epoch 18/40 | Loss: 0.5091 | Train Acc: 0.7934 | Val Acc: 0.8735
Epoch 19/40 | Loss: 0.5095 | Train Acc: 0.7886 | Val Acc: 0.8749
Epoch 20/40 | Loss: 0.5084 | Train Acc: 0.7938 | Val Acc: 0.8756
Epoch 21/40 | Loss: 0.5058 | Train Acc: 0.7953 | Val Acc: 0.8756
Epoch 22/40 | Loss: 0.5088 | Train Acc: 0.7926 | Val Acc: 0.8756
Epoch 23/40 | Loss: 0.5078 | Train Acc: 0.7922 | Val Acc: 0.8735
Epoch 24/40 | Loss: 0.5059 | Train Acc: 0.7948 | Val Acc: 0.8749
Epoch 25/40 | Loss: 0.5079 | Train Acc: 0.7920 | Val Acc: 0.8756
🛑 Early stopping triggered.

📂 Fold 3/5
Epoch 1/40 | Loss: 0.6204 | Train Acc: 0.6531 | Val Acc: 0.8138
Epoch 2/40 | Loss: 0.5506 | Train Acc: 0.7476 | Val Acc: 0.8360
Epoch 3/40 | Loss: 0.5335 | Train Acc: 0.7703 | Val Acc: 0.8735
Epoch 4/40 | Loss: 0.5228 | Train Acc: 0.7771 | Val Acc: 0.8381
Epoch 5/40 | Loss: 0.5206 | Train Acc: 0.7799 | Val Acc: 0.8541
Epoch 6/40 | Loss: 0.5183 | Train Acc: 0.7811 | Val Acc: 0.8798
Epoch 7/40 | Loss: 0.5146 | Train Acc: 0.7882 | Val Acc: 0.8805
Epoch 8/40 | Loss: 0.5127 | Train Acc: 0.7844 | Val Acc: 0.8562
Epoch 9/40 | Loss: 0.5161 | Train Acc: 0.7811 | Val Acc: 0.8735
Epoch 10/40 | Loss: 0.5141 | Train Acc: 0.7868 | Val Acc: 0.8756
Epoch 11/40 | Loss: 0.5083 | Train Acc: 0.7938 | Val Acc: 0.8680
Epoch 12/40 | Loss: 0.5100 | Train Acc: 0.7920 | Val Acc: 0.8652
Epoch 13/40 | Loss: 0.5079 | Train Acc: 0.7926 | Val Acc: 0.8652
Epoch 14/40 | Loss: 0.5070 | Train Acc: 0.7978 | Val Acc: 0.8728
Epoch 15/40 | Loss: 0.5034 | Train Acc: 0.7974 | Val Acc: 0.8728
Epoch 16/40 | Loss: 0.5036 | Train Acc: 0.7981 | Val Acc: 0.8673
Epoch 17/40 | Loss: 0.5015 | Train Acc: 0.8007 | Val Acc: 0.8707
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.6336 | Train Acc: 0.6223 | Val Acc: 0.8284
Epoch 2/40 | Loss: 0.5510 | Train Acc: 0.7507 | Val Acc: 0.8582
Epoch 3/40 | Loss: 0.5281 | Train Acc: 0.7724 | Val Acc: 0.8610
Epoch 4/40 | Loss: 0.5175 | Train Acc: 0.7816 | Val Acc: 0.8575
Epoch 5/40 | Loss: 0.5225 | Train Acc: 0.7740 | Val Acc: 0.8673
Epoch 6/40 | Loss: 0.5153 | Train Acc: 0.7872 | Val Acc: 0.8791
Epoch 7/40 | Loss: 0.5160 | Train Acc: 0.7825 | Val Acc: 0.8756
Epoch 8/40 | Loss: 0.5112 | Train Acc: 0.7863 | Val Acc: 0.8846
Epoch 9/40 | Loss: 0.5128 | Train Acc: 0.7863 | Val Acc: 0.8728
Epoch 10/40 | Loss: 0.5110 | Train Acc: 0.7863 | Val Acc: 0.8819
Epoch 11/40 | Loss: 0.5099 | Train Acc: 0.7936 | Val Acc: 0.8819
Epoch 12/40 | Loss: 0.5065 | Train Acc: 0.7936 | Val Acc: 0.8833
Epoch 13/40 | Loss: 0.5065 | Train Acc: 0.7964 | Val Acc: 0.8603
Epoch 14/40 | Loss: 0.5070 | Train Acc: 0.7960 | Val Acc: 0.8819
Epoch 15/40 | Loss: 0.5080 | Train Acc: 0.7952 | Val Acc: 0.8819
Epoch 16/40 | Loss: 0.5056 | Train Acc: 0.7957 | Val Acc: 0.8846
Epoch 17/40 | Loss: 0.5052 | Train Acc: 0.7978 | Val Acc: 0.8867
Epoch 18/40 | Loss: 0.5090 | Train Acc: 0.7868 | Val Acc: 0.8819
Epoch 19/40 | Loss: 0.5055 | Train Acc: 0.7978 | Val Acc: 0.8853
Epoch 20/40 | Loss: 0.5053 | Train Acc: 0.7959 | Val Acc: 0.8867
Epoch 21/40 | Loss: 0.5073 | Train Acc: 0.7971 | Val Acc: 0.8826
Epoch 22/40 | Loss: 0.5025 | Train Acc: 0.8033 | Val Acc: 0.8839
Epoch 23/40 | Loss: 0.5033 | Train Acc: 0.7979 | Val Acc: 0.8839
Epoch 24/40 | Loss: 0.5036 | Train Acc: 0.7969 | Val Acc: 0.8846
Epoch 25/40 | Loss: 0.5063 | Train Acc: 0.7941 | Val Acc: 0.8839
Epoch 26/40 | Loss: 0.5059 | Train Acc: 0.7934 | Val Acc: 0.8819
Epoch 27/40 | Loss: 0.5063 | Train Acc: 0.7966 | Val Acc: 0.8853
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.6292 | Train Acc: 0.6454 | Val Acc: 0.8096
Epoch 2/40 | Loss: 0.5600 | Train Acc: 0.7349 | Val Acc: 0.8339
Epoch 3/40 | Loss: 0.5422 | Train Acc: 0.7571 | Val Acc: 0.8416
Epoch 4/40 | Loss: 0.5312 | Train Acc: 0.7667 | Val Acc: 0.8485
Epoch 5/40 | Loss: 0.5268 | Train Acc: 0.7663 | Val Acc: 0.8506
Epoch 6/40 | Loss: 0.5226 | Train Acc: 0.7755 | Val Acc: 0.8527
Epoch 7/40 | Loss: 0.5137 | Train Acc: 0.7867 | Val Acc: 0.8582
Epoch 8/40 | Loss: 0.5113 | Train Acc: 0.7903 | Val Acc: 0.8555
Epoch 9/40 | Loss: 0.5126 | Train Acc: 0.7865 | Val Acc: 0.8562
Epoch 10/40 | Loss: 0.5096 | Train Acc: 0.7913 | Val Acc: 0.8541
Epoch 11/40 | Loss: 0.5136 | Train Acc: 0.7835 | Val Acc: 0.8568
Epoch 12/40 | Loss: 0.5064 | Train Acc: 0.7940 | Val Acc: 0.8645
Epoch 13/40 | Loss: 0.5054 | Train Acc: 0.7974 | Val Acc: 0.8631
Epoch 14/40 | Loss: 0.5070 | Train Acc: 0.7952 | Val Acc: 0.8596
Epoch 15/40 | Loss: 0.5060 | Train Acc: 0.7959 | Val Acc: 0.8687
Epoch 16/40 | Loss: 0.5020 | Train Acc: 0.8016 | Val Acc: 0.8673
Epoch 17/40 | Loss: 0.5042 | Train Acc: 0.7986 | Val Acc: 0.8687
Epoch 18/40 | Loss: 0.5050 | Train Acc: 0.7962 | Val Acc: 0.8610
Epoch 19/40 | Loss: 0.5052 | Train Acc: 0.7920 | Val Acc: 0.8735
Epoch 20/40 | Loss: 0.5057 | Train Acc: 0.7927 | Val Acc: 0.8694
Epoch 21/40 | Loss: 0.5038 | Train Acc: 0.7976 | Val Acc: 0.8714
Epoch 22/40 | Loss: 0.5005 | Train Acc: 0.8025 | Val Acc: 0.8707
Epoch 23/40 | Loss: 0.5012 | Train Acc: 0.7993 | Val Acc: 0.8721
Epoch 24/40 | Loss: 0.5013 | Train Acc: 0.8009 | Val Acc: 0.8714
Epoch 25/40 | Loss: 0.5059 | Train Acc: 0.7967 | Val Acc: 0.8700
Epoch 26/40 | Loss: 0.5007 | Train Acc: 0.8016 | Val Acc: 0.8700
Epoch 27/40 | Loss: 0.5029 | Train Acc: 0.7969 | Val Acc: 0.8721
Epoch 28/40 | Loss: 0.5030 | Train Acc: 0.7981 | Val Acc: 0.8714
Epoch 29/40 | Loss: 0.4981 | Train Acc: 0.8068 | Val Acc: 0.8721
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb05/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.6333 | Train Acc: 0.6489 | Val Acc: 0.7948
Epoch 2/40 | Loss: 0.5801 | Train Acc: 0.7184 | Val Acc: 0.7903
Epoch 3/40 | Loss: 0.5712 | Train Acc: 0.7268 | Val Acc: 0.8098
Epoch 4/40 | Loss: 0.5664 | Train Acc: 0.7346 | Val Acc: 0.7937
Epoch 5/40 | Loss: 0.5650 | Train Acc: 0.7329 | Val Acc: 0.8065
Epoch 6/40 | Loss: 0.5589 | Train Acc: 0.7401 | Val Acc: 0.7948
Epoch 7/40 | Loss: 0.5608 | Train Acc: 0.7414 | Val Acc: 0.7992
Epoch 8/40 | Loss: 0.5600 | Train Acc: 0.7371 | Val Acc: 0.7976
Epoch 9/40 | Loss: 0.5571 | Train Acc: 0.7403 | Val Acc: 0.8037
Epoch 10/40 | Loss: 0.5587 | Train Acc: 0.7357 | Val Acc: 0.8048
Epoch 11/40 | Loss: 0.5562 | Train Acc: 0.7412 | Val Acc: 0.8009
Epoch 12/40 | Loss: 0.5551 | Train Acc: 0.7453 | Val Acc: 0.8109
Epoch 13/40 | Loss: 0.5571 | Train Acc: 0.7433 | Val Acc: 0.8031
Epoch 14/40 | Loss: 0.5536 | Train Acc: 0.7451 | Val Acc: 0.8026
Epoch 15/40 | Loss: 0.5551 | Train Acc: 0.7447 | Val Acc: 0.7998
Epoch 16/40 | Loss: 0.5553 | Train Acc: 0.7435 | Val Acc: 0.7998
Epoch 17/40 | Loss: 0.5518 | Train Acc: 0.7482 | Val Acc: 0.8042
Epoch 18/40 | Loss: 0.5532 | Train Acc: 0.7467 | Val Acc: 0.8014
Epoch 19/40 | Loss: 0.5538 | Train Acc: 0.7462 | Val Acc: 0.8053
Epoch 20/40 | Loss: 0.5530 | Train Acc: 0.7475 | Val Acc: 0.8042
Epoch 21/40 | Loss: 0.5538 | Train Acc: 0.7465 | Val Acc: 0.8026
Epoch 22/40 | Loss: 0.5570 | Train Acc: 0.7442 | Val Acc: 0.8031
🛑 Early stopping triggered.

📂 Fold 2/5
Epoch 1/40 | Loss: 0.6240 | Train Acc: 0.6592 | Val Acc: 0.7870
Epoch 2/40 | Loss: 0.5685 | Train Acc: 0.7350 | Val Acc: 0.7781
Epoch 3/40 | Loss: 0.5645 | Train Acc: 0.7350 | Val Acc: 0.7848
Epoch 4/40 | Loss: 0.5590 | Train Acc: 0.7412 | Val Acc: 0.7814
Epoch 5/40 | Loss: 0.5601 | Train Acc: 0.7393 | Val Acc: 0.7898
Epoch 6/40 | Loss: 0.5580 | Train Acc: 0.7405 | Val Acc: 0.7887
Epoch 7/40 | Loss: 0.5533 | Train Acc: 0.7489 | Val Acc: 0.7898
Epoch 8/40 | Loss: 0.5555 | Train Acc: 0.7460 | Val Acc: 0.7892
Epoch 9/40 | Loss: 0.5533 | Train Acc: 0.7481 | Val Acc: 0.7914
Epoch 10/40 | Loss: 0.5505 | Train Acc: 0.7525 | Val Acc: 0.7920
Epoch 11/40 | Loss: 0.5512 | Train Acc: 0.7496 | Val Acc: 0.7925
Epoch 12/40 | Loss: 0.5542 | Train Acc: 0.7443 | Val Acc: 0.7920
Epoch 13/40 | Loss: 0.5508 | Train Acc: 0.7515 | Val Acc: 0.7909
Epoch 14/40 | Loss: 0.5539 | Train Acc: 0.7481 | Val Acc: 0.7914
Epoch 15/40 | Loss: 0.5492 | Train Acc: 0.7539 | Val Acc: 0.7925
Epoch 16/40 | Loss: 0.5530 | Train Acc: 0.7462 | Val Acc: 0.7937
Epoch 17/40 | Loss: 0.5506 | Train Acc: 0.7507 | Val Acc: 0.7925
Epoch 18/40 | Loss: 0.5507 | Train Acc: 0.7517 | Val Acc: 0.7931
Epoch 19/40 | Loss: 0.5492 | Train Acc: 0.7513 | Val Acc: 0.7937
Epoch 20/40 | Loss: 0.5512 | Train Acc: 0.7496 | Val Acc: 0.7937
Epoch 21/40 | Loss: 0.5491 | Train Acc: 0.7528 | Val Acc: 0.7925
Epoch 22/40 | Loss: 0.5490 | Train Acc: 0.7532 | Val Acc: 0.7937
Epoch 23/40 | Loss: 0.5517 | Train Acc: 0.7462 | Val Acc: 0.7931
Epoch 24/40 | Loss: 0.5475 | Train Acc: 0.7540 | Val Acc: 0.7937
Epoch 25/40 | Loss: 0.5499 | Train Acc: 0.7492 | Val Acc: 0.7948
Epoch 26/40 | Loss: 0.5484 | Train Acc: 0.7514 | Val Acc: 0.7937
Epoch 27/40 | Loss: 0.5498 | Train Acc: 0.7525 | Val Acc: 0.7937
Epoch 28/40 | Loss: 0.5494 | Train Acc: 0.7515 | Val Acc: 0.7942
Epoch 29/40 | Loss: 0.5482 | Train Acc: 0.7526 | Val Acc: 0.7948
Epoch 30/40 | Loss: 0.5478 | Train Acc: 0.7514 | Val Acc: 0.7942
Epoch 31/40 | Loss: 0.5479 | Train Acc: 0.7533 | Val Acc: 0.7948
Epoch 32/40 | Loss: 0.5491 | Train Acc: 0.7531 | Val Acc: 0.7953
Epoch 33/40 | Loss: 0.5500 | Train Acc: 0.7508 | Val Acc: 0.7948
Epoch 34/40 | Loss: 0.5511 | Train Acc: 0.7514 | Val Acc: 0.7937
Epoch 35/40 | Loss: 0.5505 | Train Acc: 0.7518 | Val Acc: 0.7937
Epoch 36/40 | Loss: 0.5491 | Train Acc: 0.7522 | Val Acc: 0.7937
Epoch 37/40 | Loss: 0.5476 | Train Acc: 0.7542 | Val Acc: 0.7942
Epoch 38/40 | Loss: 0.5485 | Train Acc: 0.7501 | Val Acc: 0.7937
Epoch 39/40 | Loss: 0.5479 | Train Acc: 0.7524 | Val Acc: 0.7937
Epoch 40/40 | Loss: 0.5518 | Train Acc: 0.7479 | Val Acc: 0.7931

📂 Fold 3/5
Epoch 1/40 | Loss: 0.6433 | Train Acc: 0.6292 | Val Acc: 0.8087
Epoch 2/40 | Loss: 0.5883 | Train Acc: 0.7056 | Val Acc: 0.8109
Epoch 3/40 | Loss: 0.5743 | Train Acc: 0.7239 | Val Acc: 0.8148
Epoch 4/40 | Loss: 0.5720 | Train Acc: 0.7273 | Val Acc: 0.7775
Epoch 5/40 | Loss: 0.5704 | Train Acc: 0.7279 | Val Acc: 0.8148
Epoch 6/40 | Loss: 0.5639 | Train Acc: 0.7348 | Val Acc: 0.8087
Epoch 7/40 | Loss: 0.5609 | Train Acc: 0.7408 | Val Acc: 0.8154
Epoch 8/40 | Loss: 0.5653 | Train Acc: 0.7316 | Val Acc: 0.8170
Epoch 9/40 | Loss: 0.5627 | Train Acc: 0.7361 | Val Acc: 0.8070
Epoch 10/40 | Loss: 0.5599 | Train Acc: 0.7385 | Val Acc: 0.7981
Epoch 11/40 | Loss: 0.5579 | Train Acc: 0.7421 | Val Acc: 0.8026
Epoch 12/40 | Loss: 0.5605 | Train Acc: 0.7394 | Val Acc: 0.8081
Epoch 13/40 | Loss: 0.5583 | Train Acc: 0.7426 | Val Acc: 0.8042
Epoch 14/40 | Loss: 0.5577 | Train Acc: 0.7439 | Val Acc: 0.8037
Epoch 15/40 | Loss: 0.5557 | Train Acc: 0.7442 | Val Acc: 0.8076
Epoch 16/40 | Loss: 0.5555 | Train Acc: 0.7419 | Val Acc: 0.8042
Epoch 17/40 | Loss: 0.5546 | Train Acc: 0.7471 | Val Acc: 0.7998
Epoch 18/40 | Loss: 0.5576 | Train Acc: 0.7418 | Val Acc: 0.7998
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.6323 | Train Acc: 0.6404 | Val Acc: 0.7992
Epoch 2/40 | Loss: 0.5771 | Train Acc: 0.7236 | Val Acc: 0.7992
Epoch 3/40 | Loss: 0.5683 | Train Acc: 0.7329 | Val Acc: 0.8003
Epoch 4/40 | Loss: 0.5647 | Train Acc: 0.7375 | Val Acc: 0.7875
Epoch 5/40 | Loss: 0.5585 | Train Acc: 0.7435 | Val Acc: 0.7998
Epoch 6/40 | Loss: 0.5569 | Train Acc: 0.7407 | Val Acc: 0.7992
Epoch 7/40 | Loss: 0.5593 | Train Acc: 0.7439 | Val Acc: 0.7892
Epoch 8/40 | Loss: 0.5561 | Train Acc: 0.7424 | Val Acc: 0.7959
Epoch 9/40 | Loss: 0.5563 | Train Acc: 0.7407 | Val Acc: 0.8048
Epoch 10/40 | Loss: 0.5535 | Train Acc: 0.7460 | Val Acc: 0.8076
Epoch 11/40 | Loss: 0.5546 | Train Acc: 0.7462 | Val Acc: 0.8070
Epoch 12/40 | Loss: 0.5529 | Train Acc: 0.7444 | Val Acc: 0.8076
